minute_local,2025-03-24,2025-03-25,2025-03-26,2025-03-27
23:34,0.0,0.0,0.0,0.0
23:35,0.0,0.0,0.0,0.0
23:36,0.0,0.0,0.0,0.0
23:37,0.0,0.0,0.0,0.0
23:38,0.0,0.0,0.0,0.0
23:39,0.0,0.0,0.0,0.0
23:40,0.0,0.0,0.0,0.0
23:41,0.0,0.0,0.0,0.0
23:42,0.0,0.0,0.0,0.0
23:43,0.0,0.0,0.0,0.0
23:44,0.0,0.0,0.0,0.0
23:45,0.0,0.0,0.0,0.0
23:46,0.0,0.0,0.0,0.0
23:47,0.0,0.0,0.0,0.0
23:48,0.0,0.0,0.0,0.0
23:49,0.0,0.0,0.0,0.0
23:50,0.0,0.0,0.0,0.0
23:51,0.0,0.0,0.0,0.0
23:52,0.0,0.0,0.0,0.0
23:53,0.0,0.0,0.0,0.0
23:54,0.0,0.0,0.0,0.0
23:55,0.0,0.0,0.0,0.0
23:56,0.0,0.0,0.0,0.0
23:57,0.0,0.0,0.0,0.0
23:58,0.0,0.0,0.0,0.0
23:59,0.0,0.0,0.0,0.0
